dt_iso,lat,lon,temp,dew_point,pressure,humidity,wind_speed,wind_deg,rain_1h,clouds_all,weather_description,Dhi,Dni,Ghi
2011-07-10 08:00:00+10:00,-32.951195,151.715443,283.09,277.04,1017,66,7.91,302,,1,sky is clear,21,389,71
2011-07-10 09:00:00+10:00,-32.951195,151.715443,283.45,274.3,1017,53,10.3,320,,1,sky is clear,42,743,244
2011-07-10 10:00:00+10:00,-32.951195,151.715443,283.36,274.21,1016,53,10.3,320,,1,sky is clear,52,852,402
2011-07-10 11:00:00+10:00,-32.951195,151.715443,285.12,276.37,1015,55,8.67,294,,1,sky is clear,57,903,517
2011-07-10 12:00:00+10:00,-32.951195,151.715443,286.71,274.7,1014,44,13.4,300,,0,sky is clear,59,923,576
2011-07-10 13:00:00+10:00,-32.951195,151.715443,286.75,274.74,1013,44,13.4,300,,0,sky is clear,59,919,572
2011-07-10 14:00:00+10:00,-32.951195,151.715443,287.54,276.08,1012,46,8.15,292,,0,sky is clear,56,891,506
2011-07-10 15:00:00+10:00,-32.951195,151.715443,287.63,273.5,1012,38,12.9,270,,1,sky is clear,49,837,386
2011-07-10 16:00:00+10:00,-32.951195,151.715443,287.61,273.48,1012,38,12.9,270,,1,sky is clear,39,719,227
2011-07-10 17:00:00+10:00,-32.951195,151.715443,286.49,276.57,1013,51,6.89,290,,3,sky is clear,18,342,60
2011-07-10 18:00:00+10:00,-32.951195,151.715443,285.46,276.16,1013,53,8.2,300,,0,sky is clear,0,0,0
2011-07-10 19:00:00+10:00,-32.951195,151.715443,285.32,276.03,1014,53,8.2,300,,0,sky is clear,0,0,0
2011-07-10 20:00:00+10:00,-32.951195,151.715443,284.62,276.65,1015,58,6.01,281,,8,sky is clear,0,0,0
2011-07-10 21:00:00+10:00,-32.951195,151.715443,283.99,273.71,1015,49,8.7,290,,10,sky is clear,0,0,0
2011-07-10 22:00:00+10:00,-32.951195,151.715443,283.87,273.6,1015,49,8.7,290,,5,sky is clear,0,0,0
2011-07-10 23:00:00+10:00,-32.951195,151.715443,284.94,276.95,1015,58,7.75,289,,0,sky is clear,0,0,0
2011-07-11 00:00:00+10:00,-32.951195,151.715443,283.42,274.01,1015,52,8.7,290,,0,sky is clear,0,0,0
2011-07-11 01:00:00+10:00,-32.951195,151.715443,283.46,274.04,1014,52,8.7,290,,0,sky is clear,0,0,0
2011-07-11 02:00:00+10:00,-32.951195,151.715443,284.08,277.54,1014,64,8.0,296,,0,sky is clear,0,0,0
2011-07-11 03:00:00+10:00,-32.951195,151.715443,283.85,274.13,1014,51,8.7,300,,9,sky is clear,0,0,0
2011-07-11 04:00:00+10:00,-32.951195,151.715443,283.87,274.15,1014,51,8.7,300,,4,sky is clear,0,0,0
2011-07-11 05:00:00+10:00,-32.951195,151.715443,284.0,277.69,1015,65,7.14,294,,0,sky is clear,0,0,0
2011-07-11 06:00:00+10:00,-32.951195,151.715443,283.54,277.47,1016,66,9.8,300,,0,sky is clear,0,0,0
2011-07-11 07:00:00+10:00,-32.951195,151.715443,283.54,277.68,1017,67,9.8,300,,1,sky is clear,0,0,0
2011-07-11 08:00:00+10:00,-32.951195,151.715443,285.72,278.87,1018,63,6.61,292,,0,sky is clear,21,374,70
2011-07-11 09:00:00+10:00,-32.951195,151.715443,285.64,277.11,1019,56,2.6,270,,1,sky is clear,43,726,240
2011-07-11 10:00:00+10:00,-32.951195,151.715443,285.59,277.06,1019,56,2.6,270,,1,sky is clear,52,836,397
2011-07-11 11:00:00+10:00,-32.951195,151.715443,286.85,277.18,1020,52,6.11,271,,1,sky is clear,60,880,509
2011-07-11 12:00:00+10:00,-32.951195,151.715443,289.24,274.56,1019,37,9.3,280,,1,sky is clear,62,900,567
2011-07-11 13:00:00+10:00,-32.951195,151.715443,289.36,274.67,1019,37,9.3,280,,1,sky is clear,62,898,565
2011-07-11 14:00:00+10:00,-32.951195,151.715443,288.79,276.91,1019,45,3.89,261,,0,sky is clear,59,874,502
2011-07-11 15:00:00+10:00,-32.951195,151.715443,289.69,277.08,1019,43,1.5,310,,1,sky is clear,54,817,385
2011-07-11 16:00:00+10:00,-32.951195,151.715443,289.6,277.0,1019,43,1.5,310,,1,sky is clear,43,697,227
2011-07-11 17:00:00+10:00,-32.951195,151.715443,286.87,277.47,1020,53,2.6,253,,0,sky is clear,20,326,60
2011-07-11 18:00:00+10:00,-32.951195,151.715443,285.2,276.45,1021,55,4.1,290,,0,sky is clear,0,0,0
2011-07-11 19:00:00+10:00,-32.951195,151.715443,284.94,276.46,1021,56,4.1,290,,0,sky is clear,0,0,0
2011-07-11 20:00:00+10:00,-32.951195,151.715443,283.67,277.16,1022,64,4.21,272,,0,sky is clear,0,0,0
2011-07-11 21:00:00+10:00,-32.951195,151.715443,282.93,272.53,1023,48,6.2,290,,0,sky is clear,0,0,0
2011-07-11 22:00:00+10:00,-32.951195,151.715443,282.56,272.23,1023,48,6.2,290,,0,sky is clear,0,0,0
2011-07-11 23:00:00+10:00,-32.951195,151.715443,281.58,276.23,1023,69,4.39,277,,0,sky is clear,0,0,0
2011-07-12 00:00:00+10:00,-32.951195,151.715443,280.99,273.25,1023,58,7.2,300,,1,sky is clear,0,0,0
2011-07-12 01:00:00+10:00,-32.951195,151.715443,280.76,273.05,1023,58,7.2,300,,0,sky is clear,0,0,0
2011-07-12 02:00:00+10:00,-32.951195,151.715443,280.48,276.16,1023,74,4.04,292,,3,sky is clear,0,0,0
2011-07-12 03:00:00+10:00,-32.951195,151.715443,279.97,274.07,1022,66,8.7,300,,1,sky is clear,0,0,0
2011-07-12 04:00:00+10:00,-32.951195,151.715443,279.92,274.02,1022,66,8.7,300,,0,sky is clear,0,0,0
2011-07-12 05:00:00+10:00,-32.951195,151.715443,279.53,275.98,1022,78,4.14,302,,0,sky is clear,0,0,0
2011-07-12 06:00:00+10:00,-32.951195,151.715443,279.76,276.2,1023,78,9.3,300,,0,sky is clear,0,0,0
2011-07-12 07:00:00+10:00,-32.951195,151.715443,279.76,276.56,1023,80,9.3,300,,0,sky is clear,0,0,0
2011-07-12 08:00:00+10:00,-32.951195,151.715443,282.5,278.11,1023,74,4.38,299,,0,sky is clear,22,362,69
2011-07-12 09:00:00+10:00,-32.951195,151.715443,282.47,275.34,1024,61,3.1,310,,1,sky is clear,44,713,239
2011-07-12 10:00:00+10:00,-32.951195,151.715443,282.73,275.59,1023,61,3.1,310,,1,sky is clear,52,834,396
2011-07-12 11:00:00+10:00,-32.951195,151.715443,285.07,277.8,1023,61,4.21,299,,0,sky is clear,57,887,511
2011-07-12 12:00:00+10:00,-32.951195,151.715443,287.55,275.46,1021,44,9.8,300,,0,sky is clear,59,909,571
2011-07-12 13:00:00+10:00,-32.951195,151.715443,288.08,275.95,1020,44,9.8,300,,0,sky is clear,59,910,570
2011-07-12 14:00:00+10:00,-32.951195,151.715443,289.46,278.14,1019,47,4.58,306,,0,sky is clear,56,889,508
2011-07-12 15:00:00+10:00,-32.951195,151.715443,289.82,276.86,1019,42,1.5,310,,1,sky is clear,51,836,391
2011-07-12 16:00:00+10:00,-32.951195,151.715443,289.76,276.81,1019,42,1.5,310,,1,sky is clear,42,720,232
2011-07-12 17:00:00+10:00,-32.951195,151.715443,287.81,278.88,1019,55,5.03,316,,0,sky is clear,19,348,63
2011-07-12 18:00:00+10:00,-32.951195,151.715443,285.42,276.65,1019,55,4.1,310,,0,sky is clear,0,0,0
2011-07-12 19:00:00+10:00,-32.951195,151.715443,284.83,275.84,1019,54,4.1,310,,0,sky is clear,0,0,0
2011-07-12 20:00:00+10:00,-32.951195,151.715443,285.36,276.59,1020,55,5.37,292,,5,sky is clear,0,0,0
2011-07-12 21:00:00+10:00,-32.951195,151.715443,283.92,272.82,1020,46,8.7,300,,6,sky is clear,0,0,0
2011-07-12 22:00:00+10:00,-32.951195,151.715443,284.17,273.02,1021,46,8.7,300,,9,sky is clear,0,0,0
2011-07-12 23:00:00+10:00,-32.951195,151.715443,283.91,276.93,1021,62,4.37,292,,80,broken clouds,0,0,0
2011-07-13 00:00:00+10:00,-32.951195,151.715443,284.78,273.86,1020,47,8.7,300,,100,overcast clouds,0,0,0
2011-07-13 01:00:00+10:00,-32.951195,151.715443,284.5,273.6,1020,47,8.7,300,,98,overcast clouds,0,0,0
2011-07-13 02:00:00+10:00,-32.951195,151.715443,282.73,277.12,1020,68,4.57,304,,100,overcast clouds,0,0,0
2011-07-13 03:00:00+10:00,-32.951195,151.715443,282.45,274.13,1019,56,8.7,300,,68,broken clouds,0,0,0
2011-07-13 04:00:00+10:00,-32.951195,151.715443,282.36,274.05,1019,56,8.7,300,,45,scattered clouds,0,0,0
2011-07-13 05:00:00+10:00,-32.951195,151.715443,282.93,277.31,1019,68,4.91,298,,100,overcast clouds,0,0,0
2011-07-13 06:00:00+10:00,-32.951195,151.715443,282.87,276.83,1019,66,9.3,300,,98,overcast clouds,0,0,0
2011-07-13 07:00:00+10:00,-32.951195,151.715443,282.96,276.26,1019,63,9.3,300,,100,overcast clouds,0,0,0
2011-07-13 08:00:00+10:00,-32.951195,151.715443,284.63,276.91,1019,59,5.71,298,,100,overcast clouds,31,0,31
2011-07-13 09:00:00+10:00,-32.951195,151.715443,284.57,276.11,1020,56,0.0,0,,90,overcast clouds,102,0,102
2011-07-13 10:00:00+10:00,-32.951195,151.715443,284.73,276.26,1020,56,0.0,0,,90,overcast clouds,195,183,276
2011-07-13 11:00:00+10:00,-32.951195,151.715443,285.13,276.63,1020,56,6.21,293,,100,overcast clouds,270,113,326
2011-07-13 12:00:00+10:00,-32.951195,151.715443,286.48,274.81,1019,45,11.8,300,,100,overcast clouds,283,183,387
2011-07-13 13:00:00+10:00,-32.951195,151.715443,286.55,274.87,1019,45,11.8,300,,100,overcast clouds,267,23,281
2011-07-13 14:00:00+10:00,-32.951195,151.715443,285.88,276.55,1018,53,5.85,293,,100,overcast clouds,178,0,178
2011-07-13 15:00:00+10:00,-32.951195,151.715443,285.99,274.05,1018,44,1.0,270,,90,overcast clouds,158,0,158
2011-07-13 16:00:00+10:00,-32.951195,151.715443,285.91,273.98,1018,44,1.0,270,,90,overcast clouds,88,0,88
2011-07-13 17:00:00+10:00,-32.951195,151.715443,286.0,276.4,1018,52,5.4,292,,100,overcast clouds,16,0,16
2011-07-13 18:00:00+10:00,-32.951195,151.715443,285.51,276.21,1018,53,9.8,310,,100,overcast clouds,0,0,0
2011-07-13 19:00:00+10:00,-32.951195,151.715443,285.67,276.62,1019,54,9.8,310,,100,overcast clouds,0,0,0
2011-07-13 20:00:00+10:00,-32.951195,151.715443,285.37,276.86,1019,56,5.46,278,,100,overcast clouds,0,0,0
2011-07-13 21:00:00+10:00,-32.951195,151.715443,285.58,276.28,1020,53,6.7,300,,100,overcast clouds,0,0,0
2011-07-13 22:00:00+10:00,-32.951195,151.715443,285.41,276.12,1021,53,6.7,300,,100,overcast clouds,0,0,0
2011-07-13 23:00:00+10:00,-32.951195,151.715443,283.95,277.2,1021,63,4.99,285,,100,overcast clouds,0,0,0
2011-07-14 00:00:00+10:00,-32.951195,151.715443,283.5,275.84,1021,59,6.2,290,,100,overcast clouds,0,0,0
2011-07-14 01:00:00+10:00,-32.951195,151.715443,283.36,275.71,1021,59,6.2,290,,100,overcast clouds,0,0,0
2011-07-14 02:00:00+10:00,-32.951195,151.715443,282.48,277.5,1021,71,5.0,286,,100,overcast clouds,0,0,0
2011-07-14 03:00:00+10:00,-32.951195,151.715443,281.7,276.14,1022,68,6.7,300,,96,overcast clouds,0,0,0
2011-07-14 04:00:00+10:00,-32.951195,151.715443,281.61,276.05,1022,68,6.7,300,,96,overcast clouds,0,0,0
2011-07-14 05:00:00+10:00,-32.951195,151.715443,281.27,277.49,1023,77,4.31,277,,51,broken clouds,0,0,0
2011-07-14 06:00:00+10:00,-32.951195,151.715443,280.73,277.15,1024,78,5.1,280,,52,broken clouds,0,0,0
2011-07-14 07:00:00+10:00,-32.951195,151.715443,280.73,277.33,1025,79,5.1,280,,86,overcast clouds,0,0,0
2011-07-14 08:00:00+10:00,-32.951195,151.715443,283.3,279.07,1026,75,4.39,267,,87,overcast clouds,33,179,60
2011-07-14 09:00:00+10:00,-32.951195,151.715443,283.31,277.46,1026,67,0.5,310,,69,broken clouds,47,682,235
2011-07-14 10:00:00+10:00,-32.951195,151.715443,283.33,277.48,1027,67,0.5,310,,79,broken clouds,56,803,390
2011-07-14 11:00:00+10:00,-32.951195,151.715443,285.24,278.87,1027,65,4.64,211,,91,overcast clouds,67,844,502
2011-07-14 12:00:00+10:00,-32.951195,151.715443,286.89,275.79,1026,47,8.7,200,,84,broken clouds,70,866,561
2011-07-14 13:00:00+10:00,-32.951195,151.715443,286.89,275.79,1026,47,8.7,200,,87,overcast clouds,68,871,560
2011-07-14 14:00:00+10:00,-32.951195,151.715443,286.7,278.35,1026,57,5.55,191,,49,scattered clouds,67,843,499
2011-07-14 15:00:00+10:00,-32.951195,151.715443,287.24,275.5,1027,45,0.0,0,,20,few clouds,61,784,384
2011-07-14 16:00:00+10:00,-32.951195,151.715443,287.04,275.32,1028,45,0.0,0,,20,few clouds,50,662,228
2011-07-14 17:00:00+10:00,-32.951195,151.715443,284.81,278.24,1028,64,5.01,190,,13,few clouds,23,309,63
2011-07-14 18:00:00+10:00,-32.951195,151.715443,282.94,276.68,1029,65,4.6,220,,27,scattered clouds,0,0,0
2011-07-14 19:00:00+10:00,-32.951195,151.715443,282.96,276.48,1029,64,4.6,220,,45,scattered clouds,0,0,0
2011-07-14 20:00:00+10:00,-32.951195,151.715443,282.73,277.33,1030,69,5.05,191,,55,broken clouds,0,0,0
2011-07-14 21:00:00+10:00,-32.951195,151.715443,281.91,275.7,1031,65,4.1,240,,64,broken clouds,0,0,0
2011-07-14 22:00:00+10:00,-32.951195,151.715443,281.46,275.27,1031,65,4.1,240,,71,broken clouds,0,0,0
2011-07-14 23:00:00+10:00,-32.951195,151.715443,282.3,277.52,1031,72,4.92,192,,74,broken clouds,0,0,0
2011-07-15 00:00:00+10:00,-32.951195,151.715443,281.62,276.67,1032,71,7.2,210,0.17,84,light rain,0,0,0
2011-07-15 01:00:00+10:00,-32.951195,151.715443,281.94,276.98,1032,71,7.2,210,0.14,56,light rain,0,0,0
2011-07-15 02:00:00+10:00,-32.951195,151.715443,282.21,278.4,1032,77,4.56,176,0.17,83,light rain,0,0,0
2011-07-15 03:00:00+10:00,-32.951195,151.715443,281.58,277.79,1032,77,5.7,230,0.12,92,light rain,0,0,0
2011-07-15 04:00:00+10:00,-32.951195,151.715443,281.41,277.62,1032,77,5.7,230,,87,overcast clouds,0,0,0
2011-07-15 05:00:00+10:00,-32.951195,151.715443,281.71,277.35,1032,74,3.98,185,,67,broken clouds,0,0,0
2011-07-15 06:00:00+10:00,-32.951195,151.715443,280.73,276.21,1033,73,5.7,220,,72,broken clouds,0,0,0
2011-07-15 07:00:00+10:00,-32.951195,151.715443,280.75,276.23,1034,73,5.7,220,,89,overcast clouds,0,0,0
2011-07-15 08:00:00+10:00,-32.951195,151.715443,283.8,278.77,1034,71,3.79,208,,89,overcast clouds,44,0,44
2011-07-15 09:00:00+10:00,-32.951195,151.715443,281.72,279.68,1035,87,0.0,0,0.1,75,light intensity shower rain,75,0,75
2011-07-15 10:00:00+10:00,-32.951195,151.715443,281.78,279.74,1035,87,0.0,0,,75,light intensity shower rain,169,219,268
2011-07-15 11:00:00+10:00,-32.951195,151.715443,284.59,279.73,1034,72,3.72,191,,99,overcast clouds,253,161,333
2011-07-15 12:00:00+10:00,-32.951195,151.715443,284.33,281.91,1034,85,5.1,210,,92,overcast clouds,315,31,333
2011-07-15 13:00:00+10:00,-32.951195,151.715443,284.3,281.88,1033,85,5.1,210,0.15,88,light rain,158,595,494
2011-07-15 14:00:00+10:00,-32.951195,151.715443,286.34,282.21,1032,76,4.08,160,0.12,100,light rain,165,502,427
2011-07-15 15:00:00+10:00,-32.951195,151.715443,284.47,282.22,1032,86,0.0,0,,75,light rain,203,30,216
2011-07-15 16:00:00+10:00,-32.951195,151.715443,284.44,282.19,1032,86,0.0,0,,75,light rain,117,173,155
2011-07-15 17:00:00+10:00,-32.951195,151.715443,285.34,282.36,1032,82,2.59,133,0.16,100,light rain,27,249,59
2011-07-15 18:00:00+10:00,-32.951195,151.715443,283.45,280.69,1033,83,4.1,290,0.31,100,light rain,0,0,0
2011-07-15 19:00:00+10:00,-32.951195,151.715443,283.4,280.47,1033,82,4.1,290,0.26,97,light rain,0,0,0
2011-07-15 20:00:00+10:00,-32.951195,151.715443,284.39,282.14,1033,86,1.89,83,0.3,100,light rain,0,0,0
2011-07-15 21:00:00+10:00,-32.951195,151.715443,283.15,282.85,1033,98,4.1,300,0.21,100,light rain,0,0,0
2011-07-15 22:00:00+10:00,-32.951195,151.715443,283.13,282.83,1033,98,4.1,300,0.22,100,light rain,0,0,0
2011-07-15 23:00:00+10:00,-32.951195,151.715443,283.84,281.07,1033,83,1.57,94,0.11,100,light rain,0,0,0
2011-07-16 00:00:00+10:00,-32.951195,151.715443,282.79,282.49,1033,98,3.1,300,,100,overcast clouds,0,0,0
2011-07-16 01:00:00+10:00,-32.951195,151.715443,282.79,282.49,1032,98,3.1,300,,100,overcast clouds,0,0,0
2011-07-16 02:00:00+10:00,-32.951195,151.715443,283.54,280.78,1032,83,0.47,63,,100,overcast clouds,0,0,0
2011-07-16 03:00:00+10:00,-32.951195,151.715443,282.63,282.33,1031,98,2.6,310,,99,overcast clouds,0,0,0
2011-07-16 04:00:00+10:00,-32.951195,151.715443,282.53,282.23,1031,98,2.6,310,,97,overcast clouds,0,0,0
2011-07-16 05:00:00+10:00,-32.951195,151.715443,283.19,280.44,1031,83,0.66,91,,98,overcast clouds,0,0,0
2011-07-16 06:00:00+10:00,-32.951195,151.715443,282.57,280.01,1031,84,2.1,240,,100,overcast clouds,0,0,0
2011-07-16 07:00:00+10:00,-32.951195,151.715443,282.64,279.9,1031,83,2.1,240,,98,overcast clouds,0,0,0
2011-07-16 08:00:00+10:00,-32.951195,151.715443,284.36,281.4,1032,82,0.46,21,,100,overcast clouds,30,0,30
2011-07-16 09:00:00+10:00,-32.951195,151.715443,283.68,283.38,1032,98,2.1,200,,99,overcast clouds,116,0,116
2011-07-16 10:00:00+10:00,-32.951195,151.715443,284.01,283.55,1032,97,0.0,0,,75,broken clouds,220,54,244
2011-07-16 11:00:00+10:00,-32.951195,151.715443,286.41,282.08,1031,75,1.98,82,,100,overcast clouds,218,328,390
2011-07-16 12:00:00+10:00,-32.951195,151.715443,287.77,283.39,1030,75,3.1,170,,100,overcast clouds,88,801,546
2011-07-16 13:00:00+10:00,-32.951195,151.715443,287.67,283.3,1029,75,3.1,170,,100,overcast clouds,101,759,535
2011-07-16 14:00:00+10:00,-32.951195,151.715443,287.53,280.59,1028,63,3.35,89,,100,overcast clouds,232,50,259
2011-07-16 15:00:00+10:00,-32.951195,151.715443,287.7,282.51,1027,71,0.0,0,,75,broken clouds,197,111,240
2011-07-16 16:00:00+10:00,-32.951195,151.715443,287.65,282.46,1027,71,0.0,0,,75,broken clouds,121,165,169
2011-07-16 17:00:00+10:00,-32.951195,151.715443,286.62,281.05,1027,69,3.46,81,,99,overcast clouds,35,0,35
2011-07-16 18:00:00+10:00,-32.951195,151.715443,285.51,280.41,1027,71,5.7,50,,100,overcast clouds,0,0,0
2011-07-16 19:00:00+10:00,-32.951195,151.715443,285.21,280.72,1028,74,5.7,50,,100,overcast clouds,0,0,0
2011-07-16 20:00:00+10:00,-32.951195,151.715443,285.46,281.74,1027,78,3.43,62,,99,overcast clouds,0,0,0
2011-07-16 21:00:00+10:00,-32.951195,151.715443,284.72,282.11,1028,84,3.6,320,,98,overcast clouds,0,0,0
2011-07-16 22:00:00+10:00,-32.951195,151.715443,284.72,282.11,1028,84,3.6,320,,96,overcast clouds,0,0,0
2011-07-16 23:00:00+10:00,-32.951195,151.715443,284.79,282.7,1028,87,2.53,48,,91,overcast clouds,0,0,0
2011-07-17 00:00:00+10:00,-32.951195,151.715443,284.12,282.71,1027,91,2.1,250,,79,broken clouds,0,0,0
2011-07-17 01:00:00+10:00,-32.951195,151.715443,284.07,282.66,1027,91,2.1,250,,86,overcast clouds,0,0,0
2011-07-17 02:00:00+10:00,-32.951195,151.715443,284.83,283.08,1026,89,1.04,84,,94,overcast clouds,0,0,0
2011-07-17 03:00:00+10:00,-32.951195,151.715443,282.8,281.24,1026,90,0.62,87,0.1,97,light rain,0,0,0
2011-07-17 04:00:00+10:00,-32.951195,151.715443,282.8,281.24,1025,90,0.64,113,0.11,98,light rain,0,0,0
2011-07-17 05:00:00+10:00,-32.951195,151.715443,285.1,283.51,1025,90,0.77,108,0.18,100,light rain,0,0,0
2011-07-17 06:00:00+10:00,-32.951195,151.715443,283.95,282.54,1025,91,2.1,290,0.14,100,light rain,0,0,0
2011-07-17 07:00:00+10:00,-32.951195,151.715443,283.95,282.54,1025,91,2.1,290,0.13,100,light rain,0,0,0
2011-07-17 08:00:00+10:00,-32.951195,151.715443,285.91,284.14,1025,89,1.28,353,,83,broken clouds,39,0,39
2011-07-17 09:00:00+10:00,-32.951195,151.715443,284.29,283.04,1025,92,1.15,323,0.12,83,light rain,130,104,161
2011-07-17 10:00:00+10:00,-32.951195,151.715443,285.31,284.69,1025,96,0.0,0,,75,mist,219,44,236
2011-07-17 11:00:00+10:00,-32.951195,151.715443,287.05,285.1,1025,88,0.75,352,,91,overcast clouds,269,99,322
2011-07-17 12:00:00+10:00,-32.951195,151.715443,288.16,284.93,1024,81,2.1,20,,66,broken clouds,281,174,381
2011-07-17 13:00:00+10:00,-32.951195,151.715443,288.43,285.19,1023,81,2.1,20,,49,scattered clouds,263,238,399
2011-07-17 14:00:00+10:00,-32.951195,151.715443,288.78,285.72,1022,82,1.68,55,0.16,49,light rain,139,579,438
2011-07-17 15:00:00+10:00,-32.951195,151.715443,288.99,284.97,1022,77,0.0,0,0.82,40,light rain,137,27,150
2011-07-17 16:00:00+10:00,-32.951195,151.715443,288.98,284.96,1022,77,0.0,0,0.46,40,light rain,84,1,85
2011-07-17 17:00:00+10:00,-32.951195,151.715443,287.58,285.45,1021,87,2.41,45,,49,scattered clouds,41,68,48
2011-07-17 18:00:00+10:00,-32.951195,151.715443,286.77,284.82,1022,88,4.6,20,,38,scattered clouds,0,0,0
2011-07-17 19:00:00+10:00,-32.951195,151.715443,286.48,284.71,1022,89,4.6,20,,26,scattered clouds,0,0,0
2011-07-17 20:00:00+10:00,-32.951195,151.715443,284.99,283.9,1022,93,1.51,355,,9,sky is clear,0,0,0
2011-07-17 21:00:00+10:00,-32.951195,151.715443,284.42,281.99,1022,85,4.6,350,,13,few clouds,0,0,0
2011-07-17 22:00:00+10:00,-32.951195,151.715443,284.59,282.16,1022,85,4.6,350,,19,few clouds,0,0,0
2011-07-17 23:00:00+10:00,-32.951195,151.715443,283.62,283.32,1022,98,1.94,317,,70,broken clouds,0,0,0
2011-07-18 00:00:00+10:00,-32.951195,151.715443,283.24,281.84,1021,91,2.1,350,,100,overcast clouds,0,0,0
2011-07-18 01:00:00+10:00,-32.951195,151.715443,282.97,281.57,1021,91,2.1,350,,99,overcast clouds,0,0,0
2011-07-18 02:00:00+10:00,-32.951195,151.715443,283.43,283.13,1020,98,2.23,299,,100,overcast clouds,0,0,0
2011-07-18 03:00:00+10:00,-32.951195,151.715443,282.01,281.71,1020,98,4.6,300,,100,overcast clouds,0,0,0
2011-07-18 04:00:00+10:00,-32.951195,151.715443,281.81,281.51,1019,98,4.6,300,,100,overcast clouds,0,0,0
2011-07-18 05:00:00+10:00,-32.951195,151.715443,283.1,282.49,1019,96,3.31,297,,78,broken clouds,0,0,0
2011-07-18 06:00:00+10:00,-32.951195,151.715443,281.0,280.1,1019,94,4.1,300,,69,broken clouds,0,0,0
2011-07-18 07:00:00+10:00,-32.951195,151.715443,280.81,279.75,1019,93,4.1,300,,66,broken clouds,0,0,0
2011-07-18 08:00:00+10:00,-32.951195,151.715443,284.94,283.68,1019,92,3.93,299,,56,broken clouds,23,363,72
2011-07-18 09:00:00+10:00,-32.951195,151.715443,284.58,283.16,1019,91,1.0,310,,18,mist,44,685,237
2011-07-18 10:00:00+10:00,-32.951195,151.715443,284.9,283.48,1019,91,1.0,310,,3,mist,54,794,390
2011-07-18 11:00:00+10:00,-32.951195,151.715443,287.43,283.84,1019,79,4.5,292,,10,sky is clear,59,845,501
2011-07-18 12:00:00+10:00,-32.951195,151.715443,290.48,282.15,1018,58,7.7,290,,8,sky is clear,62,865,559
2011-07-18 13:00:00+10:00,-32.951195,151.715443,290.61,282.27,1016,58,7.7,290,,14,few clouds,62,863,558
2011-07-18 14:00:00+10:00,-32.951195,151.715443,289.93,282.62,1016,62,3.42,291,,14,few clouds,120,642,459
2011-07-18 15:00:00+10:00,-32.951195,151.715443,290.69,282.08,1016,57,0.0,0,,40,scattered clouds,181,31,195
2011-07-18 16:00:00+10:00,-32.951195,151.715443,290.57,281.97,1016,57,0.0,0,,40,scattered clouds,94,0,94
2011-07-18 17:00:00+10:00,-32.951195,151.715443,288.37,281.84,1016,65,2.52,294,,37,scattered clouds,43,28,45
2011-07-18 18:00:00+10:00,-32.951195,151.715443,286.32,280.77,1016,69,5.1,300,,38,scattered clouds,0,0,0
2011-07-18 19:00:00+10:00,-32.951195,151.715443,285.87,280.55,1016,70,5.1,300,,33,scattered clouds,0,0,0
2011-07-18 20:00:00+10:00,-32.951195,151.715443,286.24,280.69,1017,69,3.74,272,,34,scattered clouds,0,0,0
2011-07-18 21:00:00+10:00,-32.951195,151.715443,285.51,279.56,1017,67,3.1,260,,35,scattered clouds,0,0,0
2011-07-18 22:00:00+10:00,-32.951195,151.715443,285.23,279.3,1017,67,3.1,260,,37,scattered clouds,0,0,0
2011-07-18 23:00:00+10:00,-32.951195,151.715443,284.23,278.34,1017,67,5.0,256,,26,scattered clouds,0,0,0
2011-07-19 00:00:00+10:00,-32.951195,151.715443,283.57,277.06,1017,64,5.1,280,,13,few clouds,0,0,0
2011-07-19 01:00:00+10:00,-32.951195,151.715443,283.24,276.75,1017,64,5.1,280,,2,sky is clear,0,0,0
